District,College,Course ID,Control Number,Course Title,Sections Count,TOP Code,Credit Status,Transfer Status,Maximum Units,Minimum Units,Basic Skills Status,SAM Status,Prior To Transfer Status,Non-Credit Category,General Education Status,Support Status,Term
Foothill CCD,Foothill,PHED022B    ,CCC000501437,PILATES  YOGA                                                       ,3,Physical Education-083500                                                            ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,01.00,01.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Foothill,THTR001.    ,CCC000501479,INTRODUCTION TO THEATRE                                             ,1,Dramatic Arts-100700                                                                 ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,04.00,04.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Foothill,THTR038A    ,CCC000501485,MOVEMENT FOR THEATRE                                                ,1,Dramatic Arts-100700                                                                 ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,02.00,02.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Foothill,HIST017C    ,CCC000501556,HISTORY OF US FROM 1914 TO PRE                                      ,2,History-220500                                                                       ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,04.00,04.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Foothill,ART 02BH    ,CCC000504521,HONORS HIST WEST ART MDLRENAI                                       ,1,"Fine Arts, General-100100                                                            ",Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,04.50,04.50,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Foothill,BUSI070.    ,CCC000504523,BUSINESS  PROFESSIONAL ETHICS                                       ,1,Business Administration-050500                                                       ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,04.00,04.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Foothill,PHED046A    ,CCC000504551,INTRMD WEIGHT TRAIN HLTH  FIT                                       ,2,Physical Education-083500                                                            ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,01.00,01.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Foothill,PHED023B    ,CCC000507008,DAY HIKING                                                          ,1,Physical Education-083500                                                            ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,01.00,01.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Foothill,POLI015H    ,CCC000507012,HONORS INTNL RELATIONSWORLD                                         ,1,Political Science-220700                                                             ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,04.00,04.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Deanza,ANTH003.    ,CCC000511473,INTRO TO ARCHEOLOGY                                                 ,1,Anthropology-220200                                                                  ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,04.00,04.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Deanza,CIS 029.    ,CCC000511482,ADV C PROGRAMMING                                                   ,1,Computer Programming-070710                                                          ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,04.50,04.50,Course is not a basic skills course                                        ,Advanced Occupational (not limited to apprentices)                         ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Deanza,ESL 200.    ,CCC000511491,HIGH BEG ESL                                                        ,2,English as a Second Language - Integrated-493087                                     ,Credit - Not Degree Applicable                                             ,Not transferable                                                           ,10.00,10.00,Course is a basic skills course                                            ,Non-Occupational                                                           ,Six levels below transfer                                                  ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Deanza,GEOL020.    ,CCC000511493,GENERAL OCEANOGRAPHY                                                ,1,Oceangraphy-191900                                                                   ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,04.00,04.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Deanza,HUMI013.    ,CCC000511494,INTRO TO KOREAN POP CULTURE                                         ,1,Area Studies-221010                                                                  ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,04.00,04.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Deanza,ASAM041.    ,CCC000511495,INTRO TO KOREAN POP CULTURE                                         ,1,Area Studies-221010                                                                  ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,04.00,04.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Deanza,INTL033.    ,CCC000511497,INTRO PEACE  CONFLICT STUDIES                                       ,1,International Studies-221000                                                         ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,04.00,04.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Deanza,MUSI001D    ,CCC000511509,MUSIC APPRECROCKROOTS TO RAP                                        ,1,Music-100400                                                                         ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,04.00,04.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Deanza,NURS077Z    ,CCC000511512,SPECIAL PROJECTS IN NURSING                                         ,1,Registered Nursing-123010                                                            ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Deanza,PHTG004.    ,CCC000511514,INTRO TO DIGITAL PHTG                                               ,2,Applied Photography-101200                                                           ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Deanza,SOSC080X    ,CCC000511517,COMM BASED LRNG IN SOC SCIHIS                                       ,1,Leadership Skills Development-493072                                                 ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,02.00,02.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Foothill,COMM01AH    ,CCC000511545,INTRO PUBLIC SPEAKING  HONORS                                       ,1,Speech Communication-150600                                                          ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,05.00,05.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Foothill,GID 053A    ,CCC000511548,BEG TSHIRT DESIGNGARMENT PRI                                        ,1,Graphic Art and Design-103000                                                        ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,04.00,04.00,Course is not a basic skills course                                        ,Possibly Occupational                                                      ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Foothill,V T 054A    ,CCC000511565,COMPARATIVE VET AP FOR VET TE                                       ,2,Veterinary Technician (Licensed)-010210                                              ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,05.00,05.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Foothill,PHOT010H    ,CCC000513804,HONORS HISTORY OF PHOTOGRAPHY                                       ,1,Photography-101100                                                                   ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,04.00,04.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Deanza,P E 032B    ,CCC000515364,WOMENS BADMINTON TECHNIQUES                                         ,1,Intercollegiate Athletics-083550                                                     ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,02.00,02.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Foothill,APPR188B    ,CCC000517764,RES COMPONENTS IDENT  INSTALL                                       ,1,Sheet Metal and Structural Metal-095640                                              ,Credit - Degree Applicable                                                 ,Not transferable                                                           ,01.50,01.50,Course is not a basic skills course                                        ,Apprenticeship (offered to apprentices only)                               ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Foothill,APPR189A    ,CCC000517765,RES SYSTEMSDUCT  HVAC SYSTEM                                        ,1,Sheet Metal and Structural Metal-095640                                              ,Credit - Degree Applicable                                                 ,Not transferable                                                           ,01.50,01.50,Course is not a basic skills course                                        ,Apprenticeship (offered to apprentices only)                               ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Deanza,HLTH057A    ,CCC000517780,1ST AID COMUNTYHOMEWLDRNES                                          ,1,Health Education-083700                                                              ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,01.00,01.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Deanza,LRNA096.    ,CCC000517781,INTRO TO INDIVGRP PEER TUTOR                                        ,1,Leadership Skills Development-493072                                                 ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,02.00,02.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Deanza,CIS 077X    ,CCC000519319,SPEC PROJECTS IN CIS                                                ,1,"Information Technology, General-070100                                               ",Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,02.00,02.00,Course is not a basic skills course                                        ,Advanced Occupational (not limited to apprentices)                         ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Deanza,L S 207.    ,CCC000519331,INTRO WRITGRAMM SKILLS                                              ,1,English-150100                                                                       ,Credit - Not Degree Applicable                                             ,Not transferable                                                           ,04.00,04.00,Course is a basic skills course                                            ,Non-Occupational                                                           ,Two levels below transfer                                                  ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Deanza,C D 073.    ,CCC000524444,EARLY CHLDHD MENTAL HLTH                                            ,1,Children with Special Needs-130520                                                   ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Deanza,CIS 035A    ,CCC000524446,JAVA PROGRAMMING                                                    ,3,Computer Programming-070710                                                          ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,04.50,04.50,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Deanza,ACCT001C    ,CCC000524521,MANAG ACCOUNTG                                                      ,4,Accounting-050200                                                                    ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,05.00,05.00,Course is not a basic skills course                                        ,Advanced Occupational (not limited to apprentices)                         ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Deanza,ACCT051A    ,CCC000524522,INT ACCOUNTING I                                                    ,1,Accounting-050200                                                                    ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,05.00,05.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Deanza,CIS 044A    ,CCC000524524,DATABASE MANAGEMENT SYSTEMS                                         ,1,Database Design and Administration-070720                                            ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,04.50,04.50,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Deanza,CIS 064B    ,CCC000524526,INTRO TO SQL                                                        ,1,Database Design and Administration-070720                                            ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,04.50,04.50,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Deanza,ACCT001B    ,CCC000524529,FINAN ACCOUNTG II                                                   ,5,Accounting-050200                                                                    ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,05.00,05.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Deanza,PHYS050.    ,CCC000524530,PREP PHYSICS                                                        ,5,"Physics, General-190200                                                              ",Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,04.00,04.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Deanza,CIS 018A    ,CCC000524531,INTRO TO UNIXLINUX                                                  ,2,Computer Programming-070710                                                          ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,04.50,04.50,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Deanza,BIOL045.    ,CCC000524533,INTRO HUMAN NUTRITION                                               ,2,"Nutrition, Foods, and Culinary Arts-130600                                           ",Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,04.00,04.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Deanza,ENGR010.    ,CCC000524534,INTRO ENGINEERNG                                                    ,3,"Engineering, General (requires Calculus) (Transfer)-090100                           ",Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,04.50,04.50,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Foothill,ESLL026.    ,CCC000524615,ADVANCED COMPOSITION  READING                                       ,2,English as a Second Language - Writing-493084                                        ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,05.00,05.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",A,Course is not a support course                                             ,Fall 2025
Foothill CCD,Foothill,ESLL226.    ,CCC000524617,HIGHINTERMEDIATE GRAMMAR                                            ,2,English as a Second Language - Writing-493084                                        ,Credit - Not Degree Applicable                                             ,Not transferable                                                           ,05.00,05.00,Course is a basic skills course                                            ,Non-Occupational                                                           ,Three levels below transfer                                                ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Foothill,ESLL227.    ,CCC000524618,HIGHINT READING SKILLS                                              ,2,English as a Second Language - Reading-493085                                        ,Credit - Not Degree Applicable                                             ,Not transferable                                                           ,05.00,05.00,Course is a basic skills course                                            ,Non-Occupational                                                           ,Three levels below transfer                                                ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Foothill,ESLL236.    ,CCC000524621,ADVANCED GRAMMAR                                                    ,1,English as a Second Language - Writing-493084                                        ,Credit - Not Degree Applicable                                             ,Not transferable                                                           ,05.00,05.00,Course is a basic skills course                                            ,Non-Occupational                                                           ,Two levels below transfer                                                  ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Foothill,ESLL237.    ,CCC000524622,BASIC COMPOSITION SKILLS                                            ,2,English as a Second Language - Writing-493084                                        ,Credit - Not Degree Applicable                                             ,Not transferable                                                           ,05.00,05.00,Course is a basic skills course                                            ,Non-Occupational                                                           ,Two levels below transfer                                                  ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Foothill,MUS 011B    ,CCC000524833,FUNK FUSION  HIPHOP                                                 ,1,Music-100400                                                                         ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,04.00,04.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Foothill,APSM103.    ,CCC000524861,SMQ3 SHEET METALS  SHOP                                             ,8,Sheet Metal and Structural Metal-095640                                              ,Credit - Degree Applicable                                                 ,Not transferable                                                           ,01.50,01.50,Course is not a basic skills course                                        ,Apprenticeship (offered to apprentices only)                               ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Foothill,APSM107.    ,CCC000524865,SMQ7 PARALLEL LINE FITTINGS                                         ,5,Sheet Metal and Structural Metal-095640                                              ,Credit - Degree Applicable                                                 ,Not transferable                                                           ,01.50,01.50,Course is not a basic skills course                                        ,Apprenticeship (offered to apprentices only)                               ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Foothill,APSM108.    ,CCC000524866,SMQ8 TRIANGULATION FITTINGS                                         ,8,Sheet Metal and Structural Metal-095640                                              ,Credit - Degree Applicable                                                 ,Not transferable                                                           ,01.50,01.50,Course is not a basic skills course                                        ,Apprenticeship (offered to apprentices only)                               ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Foothill,APSM120.    ,CCC000524911,SMQ20 MEASURING  SKETCHING                                          ,2,Sheet Metal and Structural Metal-095640                                              ,Credit - Degree Applicable                                                 ,Not transferable                                                           ,01.50,01.50,Course is not a basic skills course                                        ,Apprenticeship (offered to apprentices only)                               ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Foothill,APSM109.    ,CCC000524917,SMQ9 RADIAL LINE LYOUTOGEE O                                        ,3,Sheet Metal and Structural Metal-095640                                              ,Credit - Degree Applicable                                                 ,Not transferable                                                           ,01.50,01.50,Course is not a basic skills course                                        ,Apprenticeship (offered to apprentices only)                               ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Foothill,APSM113.    ,CCC000524921,SMQ13 WELDING I PROCESSSAFE                                         ,4,Sheet Metal and Structural Metal-095640                                              ,Credit - Degree Applicable                                                 ,Not transferable                                                           ,01.50,01.50,Course is not a basic skills course                                        ,Apprenticeship (offered to apprentices only)                               ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Foothill,APSM114.    ,CCC000524922,SMQ14 WELDING 2 GMAW                                                ,6,Sheet Metal and Structural Metal-095640                                              ,Credit - Degree Applicable                                                 ,Not transferable                                                           ,01.50,01.50,Course is not a basic skills course                                        ,Apprenticeship (offered to apprentices only)                               ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Foothill,APSM127.    ,CCC000524929,SMQ27 BASIC AUTOCAD                                                 ,2,Sheet Metal and Structural Metal-095640                                              ,Credit - Degree Applicable                                                 ,Not transferable                                                           ,01.50,01.50,Course is not a basic skills course                                        ,Apprenticeship (offered to apprentices only)                               ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Foothill,COMM001B    ,CCC000524932,ARGUMENTATION  PERSUASION                                           ,1,Speech Communication-150600                                                          ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,05.00,05.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Foothill,COMM003.    ,CCC000524933,INTRO TO COMMUNICATION STUDIES                                      ,1,Speech Communication-150600                                                          ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,05.00,05.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Foothill CCD,Deanza,F/TV030.    ,CCC000525401,LOCATION RECORDNGSOUND DESIGN                                       ,1,Television (including combined TV/Film/Video)-060420                                 ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
