District,College,Course ID,Control Number,Course Title,Sections Count,TOP Code,Credit Status,Transfer Status,Maximum Units,Minimum Units,Basic Skills Status,SAM Status,Prior To Transfer Status,Non-Credit Category,General Education Status,Support Status,Term
Kern CCD,Bakersfield,WELDB1A     ,CCC000585689,Oxygen-Acetylene Welding and Cutting                                ,5,Welding Technology-095650                                                            ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,02.00,02.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Kern CCD,Bakersfield,WELDB1B     ,CCC000585690,Intro to the Welding Processes                                      ,8,Welding Technology-095650                                                            ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,02.00,02.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Kern CCD,Bakersfield,STDVB2      ,CCC000585691,Life Learning Career Planning                                       ,3,Career Guidance and Orientation-493010                                               ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,02.00,02.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Kern CCD,Bakersfield,STDVB6      ,CCC000585694,Tools for College Success                                           ,31,Career Guidance and Orientation-493010                                               ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Kern CCD,Bakersfield,ENGRB45     ,CCC000585729,Properties of Materials                                             ,1,"Engineering, General (requires Calculus) (Transfer)-090100                           ",Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,04.00,04.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Kern CCD,Bakersfield,RADTB2A     ,CCC000585730,Radiographc Anatomy/Position 1                                      ,2,Radiologic Technology-122500                                                         ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Kern CCD,Porterville,NURSP131    ,CCC000586821,Concepts of Nursing Care of the Adult and Older Adult I             ,1,Registered Nursing-123010                                                            ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,04.00,04.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Kern CCD,Porterville,NURSP133    ,CCC000586822,Concepts/Nursing Care Adult II                                      ,1,Registered Nursing-123010                                                            ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,06.00,06.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Kern CCD,Porterville,NURSP136    ,CCC000586825,Concepts of Nursing Care of the Adult and Older Adult III           ,1,Registered Nursing-123010                                                            ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,06.00,06.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Kern CCD,Porterville,NURSP132    ,CCC000586827,Critical Thinking for the Registered Nurse                          ,1,Registered Nursing-123010                                                            ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,02.00,02.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Kern CCD,Porterville,NURSP130    ,CCC000586828,Fundamentals Concepts of Nursing Practice                           ,1,Registered Nursing-123010                                                            ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,04.00,04.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Kern CCD,Porterville,KINP212A    ,CCC000587747,Beginning Tennis                                                    ,1,Physical Education-083500                                                            ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,01.00,01.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Kern CCD,Porterville,NURSP139    ,CCC000587748,Transition to RN Practice                                           ,1,Registered Nursing-123010                                                            ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,01.00,01.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Kern CCD,Bakersfield,MCAGB14     ,CCC000587753,Heavy Equipment Systems                                             ,1,Agricultural Power Equipment Technology-011600                                       ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Advanced Occupational (not limited to apprentices)                         ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Kern CCD,Bakersfield,MCAGB13     ,CCC000587754,Hydraulics                                                          ,1,Agricultural Power Equipment Technology-011600                                       ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Kern CCD,Bakersfield,CNSTB1      ,CCC000587826,Introduction to Construction                                        ,3,Carpentry-095210                                                                     ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Kern CCD,Bakersfield,HVACB52     ,CCC000588340,Electricity Applied to HVAC                                         ,1,Environmental Control Technology-094600                                              ,Credit - Degree Applicable                                                 ,Not transferable                                                           ,04.00,04.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Kern CCD,Bakersfield,HVACB54     ,CCC000588341,Refrigeration Technology                                            ,1,Environmental Control Technology-094600                                              ,Credit - Degree Applicable                                                 ,Not transferable                                                           ,04.00,04.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Kern CCD,Bakersfield,HVACB55     ,CCC000588342,Ice Machine Service & Repair                                        ,1,Environmental Control Technology-094600                                              ,Credit - Degree Applicable                                                 ,Not transferable                                                           ,04.00,04.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Kern CCD,Bakersfield,MUSCB11     ,CCC000588343,Jazz Combos                                                         ,4,Music-100400                                                                         ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,01.00,01.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Kern CCD,Bakersfield,HVACB50     ,CCC000588345,Principles of Air Conditioning                                      ,2,Environmental Control Technology-094600                                              ,Credit - Degree Applicable                                                 ,Not transferable                                                           ,04.00,04.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Kern CCD,Porterville,SOCIP150    ,CCC000588561,Race & Ethnicity                                                    ,3,Sociology-220800                                                                     ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Kern CCD,Porterville,NURSP138    ,CCC000588564,Concepts/Nursing Care Adult IV                                      ,1,Registered Nursing-123010                                                            ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,06.00,06.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Kern CCD,Bakersfield,MUSCB8      ,CCC000590232,Jazz Improvisation                                                  ,1,Music-100400                                                                         ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,01.00,01.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Kern CCD,Bakersfield,ARTB38      ,CCC000590233,Survey of Art-Asian Art                                             ,3,"Fine Arts, General-100100                                                            ",Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Kern CCD,Bakersfield,MCAGB11     ,CCC000590275,Intro to Diesel Engine Repair                                       ,3,Agricultural Power Equipment Technology-011600                                       ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Kern CCD,Bakersfield,MUSCB15     ,CCC000590424,Musicianship I                                                      ,2,Music-100400                                                                         ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,01.00,01.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Kern CCD,Bakersfield,HVACB60     ,CCC000590426,Indust Refigeration Operation                                       ,1,Environmental Control Technology-094600                                              ,Credit - Degree Applicable                                                 ,Not transferable                                                           ,04.00,04.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Kern CCD,Bakersfield,BIOLB8      ,CCC000590427,Intro to Environmental Science                                      ,2,Environmental Science-030100                                                         ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Kern CCD,Bakersfield,COMPB35     ,CCC000590462,Digital Forensics                                                   ,1,Computer Networking-070810                                                           ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Kern CCD,Bakersfield,COMPB36     ,CCC000590467,Intro Cybersecrty:Ethical Hack                                      ,2,Computer Networking-070810                                                           ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Kern CCD,Bakersfield,INDRB12     ,CCC000590469,Intro to Drafting and CAD                                           ,6,Drafting Technology-095300                                                           ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Kern CCD,Bakersfield,INDTB10     ,CCC000590470,Industrial Technology Careers                                       ,4,Manufacturing and Industrial Technology-095600                                       ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Possibly Occupational                                                      ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Kern CCD,Bakersfield,WELDB53A    ,CCC000590472,Shielded Metal Arc Welding                                          ,6,Welding Technology-095650                                                            ,Credit - Degree Applicable                                                 ,Not transferable                                                           ,02.00,02.00,Course is not a basic skills course                                        ,Advanced Occupational (not limited to apprentices)                         ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Kern CCD,Cerro Coso,HCRSC122    ,CCC000590711,Principles of Food Preparation                                      ,1,"Nutrition, Foods, and Culinary Arts-130600                                           ",Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Possibly Occupational                                                      ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Kern CCD,Bakersfield,CRPSB16     ,CCC000590712,Introduction to Viticulture                                         ,1,"Viticulture, Enology, and Wine Business-010400                                       ",Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Kern CCD,Bakersfield,ELETB55A    ,CCC000590713,Electric Motors - Controls                                          ,2,Electronics and Electric Technology-093400                                           ,Credit - Degree Applicable                                                 ,Not transferable                                                           ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Kern CCD,Bakersfield,PHILB19     ,CCC000591148,History of Modern Philosophy                                        ,1,Philosophy-150900                                                                    ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Kern CCD,Bakersfield,CNSTB2      ,CCC000591314,Estimating and Scheduling                                           ,1,Civil and Construction Management Technology-095700                                  ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Kern CCD,Bakersfield,ENGRB19C    ,CCC000591317,C++ Prog for Engineers & Sci                                        ,2,"Engineering, General (requires Calculus) (Transfer)-090100                           ",Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,04.00,04.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Kern CCD,Bakersfield,EMTCB60     ,CCC000592630,Paramedic Preparation                                               ,2,Paramedic-125100                                                                     ,Credit - Not Degree Applicable                                             ,Not transferable                                                           ,01.50,01.50,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Kern CCD,Bakersfield,WOODB5      ,CCC000593003,Intermediate Woodworking                                            ,2,Mill and Cabinet Work-095250                                                         ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,02.00,02.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Kern CCD,Bakersfield,PSYCB5      ,CCC000594044,Elem Statistics Beh/Soc Sci                                         ,53,"Mathematics, General-170100                                                          ",Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,04.00,04.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",B,Course is not a support course                                             ,Fall 2025
Kern CCD,Bakersfield,AUTOB10     ,CCC000594494,Automotive Safety                                                   ,5,Automotive Technology-094800                                                         ,Credit - Degree Applicable                                                 ,Not transferable                                                           ,01.00,01.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Kern CCD,Bakersfield,AUTOB11     ,CCC000594495,Automotive Fundamentals                                             ,8,Automotive Technology-094800                                                         ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,04.00,04.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Kern CCD,Bakersfield,ANTHB3      ,CCC000594641,Introduction to Archaeology                                         ,8,Anthropology-220200                                                                  ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Kern CCD,Bakersfield,WOODB1      ,CCC000594643,Introduction to Woodworking                                         ,1,Mill and Cabinet Work-095250                                                         ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,02.00,02.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Kern CCD,Bakersfield,CHDVB22     ,CCC000594802,Observe/Assess Birth-Adolesc.                                       ,2,Child Development/Early Care and Education-130500                                    ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Kern CCD,Bakersfield,MFGTB2      ,CCC000594803,CNC Lathe Progrmg & Operation                                       ,1,Machining and Machine Tools-095630                                                   ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Kern CCD,Bakersfield,ELETB1A     ,CCC000594913,Basic Electronics (DC)                                              ,8,Electronics and Electric Technology-093400                                           ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Kern CCD,Bakersfield,ELETB1B     ,CCC000594914,Electronic Circuit (AC & Anlg)                                      ,3,Electronics and Electric Technology-093400                                           ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Kern CCD,Bakersfield,THEAB27     ,CCC000594915,Acting Theatre Laboratory                                           ,3,Dramatic Arts-100700                                                                 ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,02.00,02.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Kern CCD,Porterville,EDUCP110    ,CCC000595485,Intro to Elementary Education                                       ,4,"Education, General-080100                                                            ",Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Kern CCD,Porterville,GEOGP125    ,CCC000595486,World Regional Geography                                            ,1,Geography-220600                                                                     ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Kern CCD,Porterville,MATHP050X   ,CCC000595487,College PreCalculus I Co-req                                        ,1,Mathematics Skills-170200                                                            ,Credit - Not Degree Applicable                                             ,Not transferable                                                           ,02.00,02.00,Course is a basic skills course                                            ,Non-Occupational                                                           ,One level below transfer                                                   ,"Not Applicable, Credit course                                              ",Y,Course is a support course                                                 ,Fall 2025
Kern CCD,Porterville,MATHP101A   ,CCC000595488,Pre-Calculus and Trigonometry                                       ,1,"Mathematics, General-170100                                                          ",Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,06.00,06.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",B,Course is not a support course                                             ,Fall 2025
Kern CCD,Porterville,PHILP113    ,CCC000595490,Intro to the World's Religions                                      ,1,Philosophy-150900                                                                    ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Kern CCD,Porterville,MATHP100    ,CCC000595602,College Precalculus I                                               ,5,"Mathematics, General-170100                                                          ",Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,04.00,04.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",B,Course is not a support course                                             ,Fall 2025
Kern CCD,Porterville,MATHP22X    ,CCC000595603,Just-In-Time Support-Statistic                                      ,4,Mathematics Skills-170200                                                            ,Credit - Not Degree Applicable                                             ,Not transferable                                                           ,02.00,02.00,Course is a basic skills course                                            ,Non-Occupational                                                           ,One level below transfer                                                   ,"Not Applicable, Credit course                                              ",Y,Course is a support course                                                 ,Fall 2025
