District,College,Course ID,Control Number,Course Title,Sections Count,TOP Code,Credit Status,Transfer Status,Maximum Units,Minimum Units,Basic Skills Status,SAM Status,Prior To Transfer Status,Non-Credit Category,General Education Status,Support Status,Term
Allan Hancock CCD,Allan Hancock,NURS109     ,CCC000600707,Med Surg Nursing 3                                                  ,1,Registered Nursing-123010                                                            ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,NURS110     ,CCC000600708,Mental Health Nursing                                               ,1,Registered Nursing-123010                                                            ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,NURS112     ,CCC000600710,RN Skills 2                                                         ,1,Registered Nursing-123010                                                            ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,00.50,00.50,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,ECSN7300    ,CCC000602334,Family Childcare Business                                           ,1,Child Development/Early Care and Education-130500                                    ,Noncredit                                                                  ,Not transferable                                                           ,00.00,00.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,Short-term Vocational Program/Career Techincal                             ,Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,AG100       ,CCC000602500,Intro to Ag Studies and Career                                      ,1,"Agriculture Technology and Sciences, General-010100                                  ",Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,01.00,01.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,ECSN7301    ,CCC000602555,Child Health and Safety                                             ,1,Child Development/Early Care and Education-130500                                    ,Noncredit                                                                  ,Not transferable                                                           ,00.00,00.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,Short-term Vocational Program/Career Techincal                             ,Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,VOCE7112    ,CCC000602640,Intro to Microsoft PowerPoint                                       ,1,"Information Technology, General-070100                                               ",Noncredit                                                                  ,Not transferable                                                           ,00.00,00.00,Course is not a basic skills course                                        ,Possibly Occupational                                                      ,Not applicable                                                             ,Short-term Vocational Program/Career Techincal                             ,Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,ECSN7304    ,CCC000602643,Ethics and Business Contracts                                       ,1,Child Development/Early Care and Education-130500                                    ,Noncredit                                                                  ,Not transferable                                                           ,00.00,00.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,Short-term Vocational Program/Career Techincal                             ,Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,ECSN7313    ,CCC000602647,Observation Made Easy                                               ,1,Child Development/Early Care and Education-130500                                    ,Noncredit                                                                  ,Not transferable                                                           ,00.00,00.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,Short-term Vocational Program/Career Techincal                             ,Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,MATH123S    ,CCC000603012,Support for STAT C1000                                              ,3,"Mathematics, General-170100                                                          ",Credit - Degree Applicable                                                 ,Not transferable                                                           ,01.00,01.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is a support course                                                 ,Fall 2025
Allan Hancock CCD,Allan Hancock,MATH131S    ,CCC000603177,Support for Math 131: College                                       ,1,"Mathematics, General-170100                                                          ",Credit - Degree Applicable                                                 ,Not transferable                                                           ,01.50,01.50,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is a support course                                                 ,Fall 2025
Allan Hancock CCD,Allan Hancock,MATH135S    ,CCC000603178,Support for Math 135: Calc w/A                                      ,1,"Mathematics, General-170100                                                          ",Credit - Degree Applicable                                                 ,Not transferable                                                           ,01.50,01.50,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is a support course                                                 ,Fall 2025
Allan Hancock CCD,Allan Hancock,MATH141S    ,CCC000603179,Support for Math 141: Precalcu                                      ,1,"Mathematics, General-170100                                                          ",Credit - Degree Applicable                                                 ,Not transferable                                                           ,01.50,01.50,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is a support course                                                 ,Fall 2025
Allan Hancock CCD,Allan Hancock,MATH105     ,CCC000603312,Mathematics for Teachers                                            ,1,"Mathematics, General-170100                                                          ",Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,04.00,04.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,MUS140      ,CCC000603737,Symphonic Band                                                      ,1,Music-100400                                                                         ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,01.00,01.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,ELD532      ,CCC000603775,Low Advanced Writing                                                ,2,English as a Second Language - Writing-493084                                        ,Credit - Not Degree Applicable                                             ,Not transferable                                                           ,04.00,04.00,Course is a basic skills course                                            ,Non-Occupational                                                           ,Three levels below transfer                                                ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,ELD511      ,CCC000603776,High Intermediate Conversation                                      ,1,English as a Second Language - Listening and Speaking-493086                         ,Credit - Not Degree Applicable                                             ,Not transferable                                                           ,03.00,03.00,Course is a basic skills course                                            ,Non-Occupational                                                           ,Four levels below transfer                                                 ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,ELDN7425    ,CCC000604163,ELD Lab                                                             ,1,English as a Second Language - Integrated-493087                                     ,Noncredit                                                                  ,Not transferable                                                           ,00.00,00.00,Course is a basic skills course                                            ,Non-Occupational                                                           ,Three levels below transfer                                                ,English as a Second Language (ESL)                                         ,Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,VOCE7113    ,CCC000604165,Intro to Microsoft Publisher                                        ,2,Office Technology/Office Computer Applications-051400                                ,Noncredit                                                                  ,Not transferable                                                           ,00.00,00.00,Course is not a basic skills course                                        ,Possibly Occupational                                                      ,Not applicable                                                             ,Short-term Vocational Program/Career Techincal                             ,Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,VOCE7100    ,CCC000604483,Computers and You: Level 1                                          ,3,"Information Technology, General-070100                                               ",Noncredit                                                                  ,Not transferable                                                           ,00.00,00.00,Course is not a basic skills course                                        ,Possibly Occupational                                                      ,Not applicable                                                             ,Short-term Vocational Program/Career Techincal                             ,Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,ART151      ,CCC000605438,Painting 1                                                          ,1,Painting and Drawing-100210                                                          ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,GEOG115     ,CCC000606156,Physical Geography Lab                                              ,1,Geography-220600                                                                     ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,01.00,01.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,ACCT105     ,CCC000606645,Introduction to Accounting                                          ,1,Accounting-050200                                                                    ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,ACCT131     ,CCC000606646,Financial Accounting 1                                              ,6,Accounting-050200                                                                    ,Credit - Degree Applicable                                                 ,Not transferable                                                           ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,ACCT132     ,CCC000606647,Financial Accounting 2                                              ,3,Accounting-050200                                                                    ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,AG161       ,CCC000607600,Introduction to Plant Science                                       ,2,Plant Science-010300                                                                 ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,04.00,04.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,ATH104      ,CCC000608187,Care/Prevention-Ath Injuries                                        ,2,Athletic Training and Sports Medicine-122800                                         ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,CS161       ,CCC000608188,Discrete Structures                                                 ,1,Computer Science (Transfer)-070600                                                   ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,LE424       ,CCC000608608,PC 832 Arrest                                                       ,2,Police Academy-210550                                                                ,Credit - Degree Applicable                                                 ,Not transferable                                                           ,02.00,02.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,ENGL105     ,CCC000608917,Language and Culture                                                ,1,Linguistics-150110                                                                   ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,BASK7005    ,CCC000610996,H.S. Equivalency Exam Preparation                                   ,6,Secondary Education (Grades 9-12) and G.E.D.-493062                                  ,Noncredit                                                                  ,Not transferable                                                           ,00.00,00.00,Course is a basic skills course                                            ,Non-Occupational                                                           ,Three levels below transfer                                                ,Elementary and Secondary Basic Skills                                      ,Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,LE425       ,CCC000611471,PC 832 Firearms                                                     ,1,Police Academy-210550                                                                ,Credit - Degree Applicable                                                 ,Not transferable                                                           ,00.50,00.50,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,PHTO151     ,CCC000612610,Portrait Photography                                                ,1,Applied Photography-101200                                                           ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,02.00,02.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,LE321       ,CCC000612700,Basic Law Enforcement Academy                                       ,1,Police Academy-210550                                                                ,Credit - Degree Applicable                                                 ,Not transferable                                                           ,10.00,10.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,OLDR7100    ,CCC000612701,Sensory Awareness                                                   ,6,Physical Education-083500                                                            ,Noncredit                                                                  ,Not transferable                                                           ,00.00,00.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,Courses for Older Adults                                                   ,Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,PARN7002    ,CCC000612758,Topics of Parenting                                                 ,2,Child Development/Early Care and Education-130500                                    ,Noncredit                                                                  ,Not transferable                                                           ,00.00,00.00,Course is not a basic skills course                                        ,Possibly Occupational                                                      ,Not applicable                                                             ,Parenting                                                                  ,Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,LGBT101     ,CCC000613014,Intro to LGBT Studies                                               ,1,Sociology-220800                                                                     ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,LE322       ,CCC000614860,Basic Law Enforcement Academy                                       ,1,Police Academy-210550                                                                ,Credit - Degree Applicable                                                 ,Not transferable                                                           ,10.00,10.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,ECON130     ,CCC000615178,Consumer and Family Finance                                         ,1,Economics-220400                                                                     ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,LBRY170     ,CCC000615179,Research Methods                                                    ,1,Other Interdisciplinary Studies-499900                                               ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,02.00,02.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,PHTO101     ,CCC000615180,History of Photography                                              ,1,Photography-101100                                                                   ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,GEOG155     ,CCC000616776,Intro to GIS with Lab                                               ,1,Geography-220600                                                                     ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,02.00,02.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,MB305       ,CCC000619303,Body Systems and Diseases                                           ,1,Medical Assisting-120800                                                             ,Credit - Degree Applicable                                                 ,Not transferable                                                           ,05.00,05.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,OLDR7401    ,CCC000619852,Jazz Ensemble                                                       ,2,Music-100400                                                                         ,Noncredit                                                                  ,Not transferable                                                           ,00.00,00.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,Courses for Older Adults                                                   ,Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,LE318       ,CCC000620881,Traffic Collision Invest                                            ,1,Police Academy-210550                                                                ,Credit - Degree Applicable                                                 ,Not transferable                                                           ,00.50,00.50,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,ELDN7502    ,CCC000622458,Low Advanced Grammar                                                ,1,English as a Second Language - Integrated-493087                                     ,Noncredit                                                                  ,Not transferable                                                           ,00.00,00.00,Course is a basic skills course                                            ,Non-Occupational                                                           ,Four levels below transfer                                                 ,English as a Second Language (ESL)                                         ,Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,EMSP300     ,CCC000622633,Anatomy & Physiology for Preho                                      ,1,Emergency Medical Services-125000                                                    ,Credit - Degree Applicable                                                 ,Not transferable                                                           ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,MB352       ,CCC000622755,MB Administrative Procedures                                        ,1,Administrative Medical Assisting-120820                                              ,Credit - Degree Applicable                                                 ,Not transferable                                                           ,04.00,04.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,VOCE7101    ,CCC000622759,Computers and You: Level 2                                          ,2,"Information Technology, General-070100                                               ",Noncredit                                                                  ,Not transferable                                                           ,00.00,00.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,Short-term Vocational Program/Career Techincal                             ,Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,VOCE7105    ,CCC000622761,Intro to Microsoft Word                                             ,1,Software Applications-070210                                                         ,Noncredit                                                                  ,Not transferable                                                           ,00.00,00.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,Short-term Vocational Program/Career Techincal                             ,Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,VOCE7107    ,CCC000622762,Intro to Microsoft Excel                                            ,2,Software Applications-070210                                                         ,Noncredit                                                                  ,Not transferable                                                           ,00.00,00.00,Course is not a basic skills course                                        ,Possibly Occupational                                                      ,Not applicable                                                             ,Short-term Vocational Program/Career Techincal                             ,Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,VOCE7108    ,CCC000622763,Computer Skills Lab                                                 ,2,Office Technology/Office Computer Applications-051400                                ,Noncredit                                                                  ,Not transferable                                                           ,00.00,00.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,Short-term Vocational Program/Career Techincal                             ,Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,FT149       ,CCC000622915,Coop Work Exp: Occupational                                         ,2,Fire Technology-213300                                                               ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,08.00,01.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,CBIS311     ,CCC000622923,Info Security Planning for Bus                                      ,1,Computer Information Systems-070200                                                  ,Credit - Degree Applicable                                                 ,Not transferable                                                           ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,ELDN7450    ,CCC000622931,Beginning Conversation                                              ,8,English as a Second Language - Listening and Speaking-493086                         ,Noncredit                                                                  ,Not transferable                                                           ,00.00,00.00,Course is a basic skills course                                            ,Non-Occupational                                                           ,Five levels below transfer                                                 ,English as a Second Language (ESL)                                         ,Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,ELDN7480    ,CCC000622932,Intermediate Conversation                                           ,7,English as a Second Language - Listening and Speaking-493086                         ,Noncredit                                                                  ,Not transferable                                                           ,00.00,00.00,Course is a basic skills course                                            ,Non-Occupational                                                           ,Three levels below transfer                                                ,English as a Second Language (ESL)                                         ,Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,ES121       ,CCC000622999,African American History                                            ,4,Social Justice: African American Studies-220180                                      ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,PEIA180     ,CCC000623001,"Intercollegiate Swimming, Men                                       ",1,Intercollegiate Athletics-083550                                                     ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Allan Hancock CCD,Allan Hancock,LE330       ,CCC000623336,Core Custody Academy                                                ,1,Corrections-210510                                                                   ,Credit - Degree Applicable                                                 ,Not transferable                                                           ,13.50,13.50,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
