District,College,Course ID,Control Number,Course Title,Sections Count,TOP Code,Credit Status,Transfer Status,Maximum Units,Minimum Units,Basic Skills Status,SAM Status,Prior To Transfer Status,Non-Credit Category,General Education Status,Support Status,Term
Rancho Santiago CCD,Santa Ana,CJ-205      ,CCC000408914,Criminal Investigation Principles                                   ,1,Administration of Justice-210500                                                     ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,BIOL-149    ,CCC000408925,Human Anatomy and Physiology                                        ,6,Anatomy and Physiology-041000                                                        ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,04.00,04.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,ANTH-101    ,CCC000409509,Introduction to Biological Anthropology                             ,8,Anthropology-220200                                                                  ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,GEOL-140    ,CCC000409547,Environmental Geology                                               ,1,Geology-191400                                                                       ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,SOC-100     ,CCC000409637,Introduction to Sociology                                           ,12,Sociology-220800                                                                     ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santiago Canyon,BIOL-211    ,CCC000409704,Cellular and Molecular Biology                                      ,2,"Biology, General-040100                                                              ",Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,05.00,05.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,WMNS-101    ,CCC000409863,Introduction to Women's Studies                                     ,2,Women's Studies-220110                                                               ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,OTA-202     ,CCC000410187,Level II Fieldwork - Part I                                         ,1,Occupational Therapy Technology-121800                                               ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,06.00,06.00,Course is not a basic skills course                                        ,Advanced Occupational (not limited to apprentices)                         ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,MUS-123     ,CCC000410425,Advanced Voice                                                      ,2,Music-100400                                                                         ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,01.00,01.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,ART-253     ,CCC000410623,Electric Kiln Ceramics                                              ,1,Art-100200                                                                           ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,MUS-189     ,CCC000411086,Guitar Ensemble                                                     ,1,Music-100400                                                                         ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,01.00,01.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,ART-140B    ,CCC000411142,Watercolor Painting                                                 ,1,Art-100200                                                                           ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,02.00,02.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,PARA-100    ,CCC000411278,Law and Society                                                     ,6,Paralegal-140200                                                                     ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,MUS-113A    ,CCC000411338,Basic Musicianship Skills                                           ,1,Music-100400                                                                         ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,01.00,01.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,MUS-164A    ,CCC000411415,Intermediate Piano Repertoire I                                     ,2,Music-100400                                                                         ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,01.00,01.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,PSYC-240    ,CCC000411567,Introduction to Social Psychology                                   ,1,"Psychology, General-200100                                                           ",Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,ART-100     ,CCC000411724,Introduction to Art Concepts                                        ,12,Art-100200                                                                           ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,GEOG-101L   ,CCC000411785,Introduction to the Natural Environment Laboratory                  ,2,Geography-220600                                                                     ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,01.00,01.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,DNCE-202A   ,CCC000411854,Choreography                                                        ,1,Dance-100800                                                                         ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,ART-105     ,CCC000411863,History of Modern Art                                               ,1,Art-100200                                                                           ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,PARA-105    ,CCC000412149,Work Experience - CLIRRC Occupational                               ,3,Paralegal-140200                                                                     ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,04.00,01.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,PSYC-C1000H ,CCC000412186,Introduction to Psychology - Honors                                 ,1,"Psychology, General-200100                                                           ",Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,MUS-110     ,CCC000412409,Music Fundamentals and Culture                                      ,1,Music-100400                                                                         ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,MUS-143     ,CCC000412970,Intermediate Techniques on the Digital Audio Workstation            ,1,Commercial Music-100500                                                              ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,01.00,01.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,MUS-171     ,CCC000413220,Concert Band                                                        ,1,Music-100400                                                                         ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,01.00,01.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,CMST-140    ,CCC000413281,Argumentation and Debate                                            ,4,Speech Communication-150600                                                          ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,THEA-110    ,CCC000413328,Acting Fundamentals                                                 ,2,Dramatic Arts-100700                                                                 ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,STAT-C1000  ,CCC000413775,Introduction to Statistics                                          ,21,"Mathematics, General-170100                                                          ",Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,04.00,04.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,MUS-176     ,CCC000413796,Jazz Band                                                           ,1,Music-100400                                                                         ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,01.00,01.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,CMST-145    ,CCC000413911,Group Dynamics                                                      ,2,Speech Communication-150600                                                          ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,CJ-105      ,CCC000413940,Legal Aspects of Evidence                                           ,1,Administration of Justice-210500                                                     ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,VIET-101    ,CCC000414200,Elementary Vietnamese I                                             ,2,Vietnamese-111720                                                                    ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,05.00,05.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,CHEM-219    ,CCC000414217,General Chemistry                                                   ,5,"Chemistry, General-190500                                                            ",Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,05.00,05.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,HIST-102    ,CCC000414698,World Civilizations Since the 16th Century                          ,2,History-220500                                                                       ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,IDS-121     ,CCC000414800,Humanities Through the Arts                                         ,1,Art-100200                                                                           ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,MA-051B     ,CCC000415031,Advanced Medical Terminology                                        ,3,Administrative Medical Assisting-120820                                              ,Credit - Degree Applicable                                                 ,Not transferable                                                           ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,PHOT-196    ,CCC000415122,Commercial Photography                                              ,1,Photography-101100                                                                   ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,ART-153     ,CCC000415179,Ceramics-Intermediate Handbuilding                                  ,1,Art-100200                                                                           ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,MNFG-153    ,CCC000415432,Technical Mathematics                                               ,1,Machining and Machine Tools-095630                                                   ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,MNFG-158    ,CCC000415550,Basic Machining Concepts and Operations                             ,3,Machining and Machine Tools-095630                                                   ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,SOC-112     ,CCC000415643,"Relationships, Marriages, and Family Dynamics                       ",3,Sociology-220800                                                                     ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,MUS-102     ,CCC000415915,World Music                                                         ,1,Music-100400                                                                         ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,MNFG-104    ,CCC000415919,Solidworks Intermediate Solid Modeling                              ,1,Drafting Technology-095300                                                           ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Advanced Occupational (not limited to apprentices)                         ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,SOC-140     ,CCC000415986,Social Problems                                                     ,2,Sociology-220800                                                                     ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,PSYC-140    ,CCC000416048,Introduction to Psychology of Adulthood And Aging                   ,1,"Psychology, General-200100                                                           ",Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,PHIL-106    ,CCC000416087,Introduction to Philosophy                                          ,6,Philosophy-150900                                                                    ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,MUS-163     ,CCC000416262,Class Piano III                                                     ,2,Music-100400                                                                         ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,01.00,01.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santiago Canyon,SURV-221    ,CCC000416317,Advanced Problems in Surveying I                                    ,1,Surveying-095730                                                                     ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,ENGR-235    ,CCC000416334,Statics                                                             ,1,"Engineering, General (requires Calculus) (Transfer)-090100                           ",Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,MUS-135     ,CCC000416410,Concert Chorale                                                     ,1,Music-100400                                                                         ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,01.00,01.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,ASTR-110    ,CCC000416656,Introduction to Stars and Galaxies                                  ,5,Astronomy-191100                                                                     ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,ENGL-102    ,CCC000416844,Literature and Composition                                          ,11,English-150100                                                                       ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,04.00,04.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,FAC-008     ,CCC000416877,Biddle Physical Ability Test (PAT)                                  ,11,Fire Academy-213350                                                                  ,Credit - Degree Applicable                                                 ,Not transferable                                                           ,00.10,00.10,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,CDEV-112    ,CCC000416945,"Health, Safety, and Nutrition for Children                          ",2,Child Development/Early Care and Education-130500                                    ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,03.00,03.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,MUS-168     ,CCC000416994,Stylistic Interpretation of Piano Repertoire                        ,1,Music-100400                                                                         ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,01.00,01.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,PHOT-150    ,CCC000417103,History of Photography                                              ,5,Photography-101100                                                                   ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,ENGL-270    ,CCC000417662,Children's Literature                                               ,2,English-150100                                                                       ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,PARA-140    ,CCC000417717,Immigration Law and Procedure                                       ,1,Paralegal-140200                                                                     ,Credit - Degree Applicable                                                 ,Transferable to CSU only                                                   ,02.00,02.00,Course is not a basic skills course                                        ,Clearly Occupational (but not advanced)                                    ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
Rancho Santiago CCD,Santa Ana,ANTH-100    ,CCC000417761,Introduction to Cultural Anthropology                               ,3,Anthropology-220200                                                                  ,Credit - Degree Applicable                                                 ,Transferable to both UC and CSU                                            ,03.00,03.00,Course is not a basic skills course                                        ,Non-Occupational                                                           ,Not applicable                                                             ,"Not Applicable, Credit course                                              ",Y,Course is not a support course                                             ,Fall 2025
